Cod judet,Codul SIRUTA,judet,localitatea,rang,judecatorie,tribunal,CA,Populatie
23,92701,Ialomita,Fetesti,municipiu,JudecatoriaFETESTI,TribunalulIALOMITA,CurteadeApelBUCURESTI,33972
23,93646,Ialomita,Giurgeni,comuna,JudecatoriaFETESTI,TribunalulIALOMITA,CurteadeApelBUCURESTI,1522
23,180046,Ialomita,Gura Ialomitei,comuna,JudecatoriaFETESTI,TribunalulIALOMITA,CurteadeApelBUCURESTI,2902
23,93995,Ialomita,Mihail Kogalniceanu,comuna,JudecatoriaFETESTI,TribunalulIALOMITA,CurteadeApelBUCURESTI,2992
23,94081,Ialomita,Movila,comuna,JudecatoriaFETESTI,TribunalulIALOMITA,CurteadeApelBUCURESTI,1958
23,180000,Ialomita,Platonesti,comuna,JudecatoriaFETESTI,TribunalulIALOMITA,CurteadeApelBUCURESTI,2115
23,94376,Ialomita,Saveni,comuna,JudecatoriaFETESTI,TribunalulIALOMITA,CurteadeApelBUCURESTI,3260
23,94492,Ialomita,Stelnica,comuna,JudecatoriaFETESTI,TribunalulIALOMITA,CurteadeApelBUCURESTI,1743
23,94535,Ialomita,Suditi,comuna,JudecatoriaFETESTI,TribunalulIALOMITA,CurteadeApelBUCURESTI,2149
23,92765,Ialomita,Tandarei,oras,JudecatoriaFETESTI,TribunalulIALOMITA,CurteadeApelBUCURESTI,13154
23,94688,Ialomita,Valea Ciorii,comuna,JudecatoriaFETESTI,TribunalulIALOMITA,CurteadeApelBUCURESTI,1894
23,94795,Ialomita,Vladeni,comuna,JudecatoriaFETESTI,TribunalulIALOMITA,CurteadeApelBUCURESTI,2038
17,70744,Dolj,Argetoaia,comuna,JudecatoriaFILIASI,TribunalulDOLJ,CurteadeApelCRAIOVA,4575
17,71055,Dolj,Bradesti,comuna,JudecatoriaFILIASI,TribunalulDOLJ,CurteadeApelCRAIOVA,4539
17,71126,Dolj,Bralostita,comuna,JudecatoriaFILIASI,TribunalulDOLJ,CurteadeApelCRAIOVA,3799
17,71723,Dolj,Cernatesti,comuna,JudecatoriaFILIASI,TribunalulDOLJ,CurteadeApelCRAIOVA,1871
17,71910,Dolj,Cotofenii din Dos,comuna,JudecatoriaFILIASI,TribunalulDOLJ,CurteadeApelCRAIOVA,2383
17,70414,Dolj,Filiasi,oras,JudecatoriaFILIASI,TribunalulDOLJ,CurteadeApelCRAIOVA,18418
17,72819,Dolj,Grecesti,comuna,JudecatoriaFILIASI,TribunalulDOLJ,CurteadeApelCRAIOVA,1733
17,74073,Dolj,Scaesti,comuna,JudecatoriaFILIASI,TribunalulDOLJ,CurteadeApelCRAIOVA,2098
17,74171,Dolj,Secu,comuna,JudecatoriaFILIASI,TribunalulDOLJ,CurteadeApelCRAIOVA,1097
41,175126,Vrancea,Andreiasu de Jos,comuna,JudecatoriaFOCSANI,TribunalulVRANCEA,CurteadeApelGALATI,1858
41,175206,Vrancea,Balesti,comuna,JudecatoriaFOCSANI,TribunalulVRANCEA,CurteadeApelGALATI,2022
41,178929,Vrancea,Biliesti,comuna,JudecatoriaFOCSANI,TribunalulVRANCEA,CurteadeApelGALATI,2717
41,175224,Vrancea,Birsesti,comuna,JudecatoriaFOCSANI,TribunalulVRANCEA,CurteadeApelGALATI,1501
41,175368,Vrancea,Bolotesti,comuna,JudecatoriaFOCSANI,TribunalulVRANCEA,CurteadeApelGALATI,4832
41,175439,Vrancea,Bordesti,comuna,JudecatoriaFOCSANI,TribunalulVRANCEA,CurteadeApelGALATI,1793
41,175466,Vrancea,Brosteni,comuna,JudecatoriaFOCSANI,TribunalulVRANCEA,CurteadeApelGALATI,2242
41,175509,Vrancea,Chiojdeni,comuna,JudecatoriaFOCSANI,TribunalulVRANCEA,CurteadeApelGALATI,2481
41,174780,Vrancea,Cimpineanca,comuna,JudecatoriaFOCSANI,TribunalulVRANCEA,CurteadeApelGALATI,3775
41,175590,Vrancea,Ciorasti,comuna,JudecatoriaFOCSANI,TribunalulVRANCEA,CurteadeApelGALATI,3228
41,175732,Vrancea,Cirligele,comuna,JudecatoriaFOCSANI,TribunalulVRANCEA,CurteadeApelGALATI,2941
41,175885,Vrancea,Cotesti,comuna,JudecatoriaFOCSANI,TribunalulVRANCEA,CurteadeApelGALATI,5148
14,63161,Vrancea,Dumbraveni,comuna,JudecatoriaFOCSANI,TribunalulVRANCEA,CurteadeApelGALATI,594
41,175983,Vrancea,Dumitresti,comuna,JudecatoriaFOCSANI,TribunalulVRANCEA,CurteadeApelGALATI,4790
41,174744,Vrancea,Focsani,municipiu,JudecatoriaFOCSANI,TribunalulVRANCEA,CurteadeApelGALATI,97645
41,176212,Vrancea,Garoafa,comuna,JudecatoriaFOCSANI,TribunalulVRANCEA,CurteadeApelGALATI,4763
41,174824,Vrancea,Golesti,comuna,JudecatoriaFOCSANI,TribunalulVRANCEA,CurteadeApelGALATI,4403
41,178938,Vrancea,Gologanu,comuna,JudecatoriaFOCSANI,TribunalulVRANCEA,CurteadeApelGALATI,3304
41,176301,Vrancea,Gugesti,comuna,JudecatoriaFOCSANI,TribunalulVRANCEA,CurteadeApelGALATI,6785
41,176338,Vrancea,Gura Calitei,comuna,JudecatoriaFOCSANI,TribunalulVRANCEA,CurteadeApelGALATI,2786
41,176506,Vrancea,Jaristea,comuna,JudecatoriaFOCSANI,TribunalulVRANCEA,CurteadeApelGALATI,4062
41,176551,Vrancea,Jitia,comuna,JudecatoriaFOCSANI,TribunalulVRANCEA,CurteadeApelGALATI,1616
41,176613,Vrancea,Maicanesti,comuna,JudecatoriaFOCSANI,TribunalulVRANCEA,CurteadeApelGALATI,4659
41,176686,Vrancea,Mera,comuna,JudecatoriaFOCSANI,TribunalulVRANCEA,CurteadeApelGALATI,3998
41,176748,Vrancea,Milcovul,comuna,JudecatoriaFOCSANI,TribunalulVRANCEA,CurteadeApelGALATI,3467
41,176855,Vrancea,Nanesti,comuna,JudecatoriaFOCSANI,TribunalulVRANCEA,CurteadeApelGALATI,2364
41,176891,Vrancea,Naruja,comuna,JudecatoriaFOCSANI,TribunalulVRANCEA,CurteadeApelGALATI,1884
41,178885,Vrancea,Negrilesti,comuna,JudecatoriaFOCSANI,TribunalulVRANCEA,CurteadeApelGALATI,1709
41,176944,Vrancea,Nereju,comuna,JudecatoriaFOCSANI,TribunalulVRANCEA,CurteadeApelGALATI,4406
41,177003,Vrancea,Nistoresti,comuna,JudecatoriaFOCSANI,TribunalulVRANCEA,CurteadeApelGALATI,2171
41,178947,Vrancea,Obrejita,comuna,JudecatoriaFOCSANI,TribunalulVRANCEA,CurteadeApelGALATI,1737
4,26353,Vrancea,Odobesti,oras,JudecatoriaFOCSANI,TribunalulVRANCEA,CurteadeApelGALATI,2617
41,177101,Vrancea,Paltin,comuna,JudecatoriaFOCSANI,TribunalulVRANCEA,CurteadeApelGALATI,2066
41,178910,Vrancea,Paulesti,comuna,JudecatoriaFOCSANI,TribunalulVRANCEA,CurteadeApelGALATI,2150
41,177263,Vrancea,Poiana Cristei,comuna,JudecatoriaFOCSANI,TribunalulVRANCEA,CurteadeApelGALATI,2642
41,178901,Vrancea,Popesti,comuna,JudecatoriaFOCSANI,TribunalulVRANCEA,CurteadeApelGALATI,3399
41,178956,Vrancea,Rastoaca,comuna,JudecatoriaFOCSANI,TribunalulVRANCEA,CurteadeApelGALATI,2528
41,177469,Vrancea,Reghiu,comuna,JudecatoriaFOCSANI,TribunalulVRANCEA,CurteadeApelGALATI,2432
41,177600,Vrancea,Sihlea,comuna,JudecatoriaFOCSANI,TribunalulVRANCEA,CurteadeApelGALATI,5386
41,177655,Vrancea,Slobozia Bradului,comuna,JudecatoriaFOCSANI,TribunalulVRANCEA,CurteadeApelGALATI,6740
41,177726,Vrancea,Slobozia Ciorasti,comuna,JudecatoriaFOCSANI,TribunalulVRANCEA,CurteadeApelGALATI,2022
41,178965,Vrancea,Spulber,comuna,JudecatoriaFOCSANI,TribunalulVRANCEA,CurteadeApelGALATI,1425
41,177842,Vrancea,Suraia,comuna,JudecatoriaFOCSANI,TribunalulVRANCEA,CurteadeApelGALATI,5725
41,177986,Vrancea,Tataranu,comuna,JudecatoriaFOCSANI,TribunalulVRANCEA,CurteadeApelGALATI,4750
41,178046,Vrancea,Timboesti,comuna,JudecatoriaFOCSANI,TribunalulVRANCEA,CurteadeApelGALATI,3138
41,178117,Vrancea,Tulnici,comuna,JudecatoriaFOCSANI,TribunalulVRANCEA,CurteadeApelGALATI,3854
41,178279,Vrancea,Urechesti,comuna,JudecatoriaFOCSANI,TribunalulVRANCEA,CurteadeApelGALATI,2501
41,178313,Vrancea,Valea Sarii,comuna,JudecatoriaFOCSANI,TribunalulVRANCEA,CurteadeApelGALATI,2031
41,178607,Vrancea,Vanatori,comuna,JudecatoriaFOCSANI,TribunalulVRANCEA,CurteadeApelGALATI,6151
41,178377,Vrancea,Vidra,comuna,JudecatoriaFOCSANI,TribunalulVRANCEA,CurteadeApelGALATI,7382
41,178475,Vrancea,Vintileasca,comuna,JudecatoriaFOCSANI,TribunalulVRANCEA,CurteadeApelGALATI,2039
41,178689,Vrancea,Virtescoiu,comuna,JudecatoriaFOCSANI,TribunalulVRANCEA,CurteadeApelGALATI,3474
41,178750,Vrancea,Vrincioaia,comuna,JudecatoriaFOCSANI,TribunalulVRANCEA,CurteadeApelGALATI,2812
41,178821,Vrancea,Vulturu,comuna,JudecatoriaFOCSANI,TribunalulVRANCEA,CurteadeApelGALATI,8593
16,66580,Dambovita,Cobia,comuna,JudecatoriaGAESTI,TribunalulDAMBOVITA,CurteadeApelPLOIESTI,3109
16,66857,Dambovita,Corbii Mari,comuna,JudecatoriaGAESTI,TribunalulDAMBOVITA,CurteadeApelPLOIESTI,8465
16,67121,Dambovita,Costestii din Vale,comuna,JudecatoriaGAESTI,TribunalulDAMBOVITA,CurteadeApelPLOIESTI,3552
16,67167,Dambovita,Crangurile,comuna,JudecatoriaGAESTI,TribunalulDAMBOVITA,CurteadeApelPLOIESTI,3482
16,67327,Dambovita,Dragodana,comuna,JudecatoriaGAESTI,TribunalulDAMBOVITA,CurteadeApelPLOIESTI,6902
16,65681,Dambovita,Gaesti,oras,JudecatoriaGAESTI,TribunalulDAMBOVITA,CurteadeApelPLOIESTI,14884
16,65707,Dambovita,Gura Foii,comuna,JudecatoriaGAESTI,TribunalulDAMBOVITA,CurteadeApelPLOIESTI,2191
16,67648,Dambovita,Gura Sutii,comuna,JudecatoriaGAESTI,TribunalulDAMBOVITA,CurteadeApelPLOIESTI,5385
16,67675,Dambovita,Hulubesti,comuna,JudecatoriaGAESTI,TribunalulDAMBOVITA,CurteadeApelPLOIESTI,3370
16,67835,Dambovita,Ludesti,comuna,JudecatoriaGAESTI,TribunalulDAMBOVITA,CurteadeApelPLOIESTI,5163
16,68048,Dambovita,Matasaru,comuna,JudecatoriaGAESTI,TribunalulDAMBOVITA,CurteadeApelPLOIESTI,5522
16,68128,Dambovita,Mogosani,comuna,JudecatoriaGAESTI,TribunalulDAMBOVITA,CurteadeApelPLOIESTI,4289
16,68253,Dambovita,Morteni,comuna,JudecatoriaGAESTI,TribunalulDAMBOVITA,CurteadeApelPLOIESTI,2923
16,65752,Dambovita,Petresti,comuna,JudecatoriaGAESTI,TribunalulDAMBOVITA,CurteadeApelPLOIESTI,5878
16,68529,Dambovita,Produlesti,comuna,JudecatoriaGAESTI,TribunalulDAMBOVITA,CurteadeApelPLOIESTI,3416
16,179926,Dambovita,Rascaieti,comuna,JudecatoriaGAESTI,TribunalulDAMBOVITA,CurteadeApelPLOIESTI,2264
16,68887,Dambovita,Selaru,comuna,JudecatoriaGAESTI,TribunalulDAMBOVITA,CurteadeApelPLOIESTI,3358
16,68976,Dambovita,Uliesti,comuna,JudecatoriaGAESTI,TribunalulDAMBOVITA,CurteadeApelPLOIESTI,4328
16,69170,Dambovita,Valea Mare,comuna,JudecatoriaGAESTI,TribunalulDAMBOVITA,CurteadeApelPLOIESTI,2245
16,69330,Dambovita,Visina,comuna,JudecatoriaGAESTI,TribunalulDAMBOVITA,CurteadeApelPLOIESTI,4061
18,75711,Galati,Branistea ,comuna,JudecatoriaGALATI,TribunalulGALATI,CurteadeApelGALATI,4248
18,77595,Galati,Cuza Voda,comuna,JudecatoriaGALATI,TribunalulGALATI,CurteadeApelGALATI,3252
18,76317,Galati,Frumusita ,comuna,JudecatoriaGALATI,TribunalulGALATI,CurteadeApelGALATI,5436
18,75098,Galati,Galati,municipiu,JudecatoriaGALATI,TribunalulGALATI,CurteadeApelGALATI,287182
18,76969,Galati,Pechea ,comuna,JudecatoriaGALATI,TribunalulGALATI,CurteadeApelGALATI,11253
18,77082,Galati,Rediu,comuna,JudecatoriaGALATI,TribunalulGALATI,CurteadeApelGALATI,2066
18,77153,Galati,Schela,comuna,JudecatoriaGALATI,TribunalulGALATI,CurteadeApelGALATI,3815
18,77126,Galati,Scinteiesti,comuna,JudecatoriaGALATI,TribunalulGALATI,CurteadeApelGALATI,2482
18,75114,Galati,Sendreni,comuna,JudecatoriaGALATI,TribunalulGALATI,CurteadeApelGALATI,4081
18,77180,Galati,Slobozia Conachi,comuna,JudecatoriaGALATI,TribunalulGALATI,CurteadeApelGALATI,3680
18,77224,Galati,Smardan,comuna,JudecatoriaGALATI,TribunalulGALATI,CurteadeApelGALATI,5184
18,77601,Galati,Suhurlui,comuna,JudecatoriaGALATI,TribunalulGALATI,CurteadeApelGALATI,1567
18,77331,Galati,Tulucesti,comuna,JudecatoriaGALATI,TribunalulGALATI,CurteadeApelGALATI,7500
18,75150,Galati,Vanatori,comuna,JudecatoriaGALATI,TribunalulGALATI,CurteadeApelGALATI,5099
21,84086,Harghita,Ciumani,comuna,JudecatoriaGHEORGHENI,TribunalulHARGHITA,CurteadeApelTARGUMURES,4418
21,84344,Harghita,Ditrau,comuna,JudecatoriaGHEORGHENI,TribunalulHARGHITA,CurteadeApelTARGUMURES,5688
21,83561,Harghita,Gheorgheni,municipiu,JudecatoriaGHEORGHENI,TribunalulHARGHITA,CurteadeApelTARGUMURES,19668
21,84558,Harghita,Joseni,comuna,JudecatoriaGHEORGHENI,TribunalulHARGHITA,CurteadeApelTARGUMURES,5702
21,84594,Harghita,Lazarea,comuna,JudecatoriaGHEORGHENI,TribunalulHARGHITA,CurteadeApelTARGUMURES,3427
21,85412,Harghita,Remetea,comuna,JudecatoriaGHEORGHENI,TribunalulHARGHITA,CurteadeApelTARGUMURES,6204
21,85920,Harghita,Suseni,comuna,JudecatoriaGHEORGHENI,TribunalulHARGHITA,CurteadeApelTARGUMURES,5064
21,86339,Harghita,Voslabeni,comuna,JudecatoriaGHEORGHENI,TribunalulHARGHITA,CurteadeApelTARGUMURES,1968
13,55623,Cluj,Alunis,comuna,JudecatoriaGHERLA,TribunalulCLUJ,CurteadeApelCLUJ,1238
13,55776,Cluj,Aschileu ,comuna,JudecatoriaGHERLA,TribunalulCLUJ,CurteadeApelCLUJ,1625
13,56210,Cluj,Bontida ,comuna,JudecatoriaGHERLA,TribunalulCLUJ,CurteadeApelCLUJ,5098
26,106746,Cluj,Borsa ,comuna,JudecatoriaGHERLA,TribunalulCLUJ,CurteadeApelCLUJ,28373
13,56327,Cluj,Buza ,comuna,JudecatoriaGHERLA,TribunalulCLUJ,CurteadeApelCLUJ,1272
13,56773,Cluj,Catina ,comuna,JudecatoriaGHERLA,TribunalulCLUJ,CurteadeApelCLUJ,1947
13,57449,Cluj,Cornesti ,comuna,JudecatoriaGHERLA,TribunalulCLUJ,CurteadeApelCLUJ,1550
13,57546,Cluj,Dabaca ,comuna,JudecatoriaGHERLA,TribunalulCLUJ,CurteadeApelCLUJ,1548
13,57644,Cluj,Fizesu Gherlii,comuna,JudecatoriaGHERLA,TribunalulCLUJ,CurteadeApelCLUJ,2606
13,57831,Cluj,Geaca,comuna,JudecatoriaGHERLA,TribunalulCLUJ,CurteadeApelCLUJ,1638
13,55384,Cluj,Gherla,municipiu,JudecatoriaGHERLA,TribunalulCLUJ,CurteadeApelCLUJ,22031
13,58142,Cluj,Iclod,comuna,JudecatoriaGHERLA,TribunalulCLUJ,CurteadeApelCLUJ,4344
13,58259,Cluj,Jucu,comuna,JudecatoriaGHERLA,TribunalulCLUJ,CurteadeApelCLUJ,4311
13,58552,Cluj,Mintiu Gherlii,comuna,JudecatoriaGHERLA,TribunalulCLUJ,CurteadeApelCLUJ,3941
13,59498,Cluj,Sanmartin,comuna,JudecatoriaGHERLA,TribunalulCLUJ,CurteadeApelCLUJ,1495
13,59416,Cluj,Sic,comuna,JudecatoriaGHERLA,TribunalulCLUJ,CurteadeApelCLUJ,2479
13,59826,Cluj,Taga,comuna,JudecatoriaGHERLA,TribunalulCLUJ,CurteadeApelCLUJ,1975
13,60099,Cluj,Vultureni,comuna,JudecatoriaGHERLA,TribunalulCLUJ,CurteadeApelCLUJ,1446
19,100781,Giurgiu,Adunatii-Copaceni,comuna,JudecatoriaGIURGIU,TribunalulGIURGIU,CurteadeApelBUCURESTI,6632
19,101001,Giurgiu,Baneasa,comuna,JudecatoriaGIURGIU,TribunalulGIURGIU,CurteadeApelBUCURESTI,5121
19,101662,Giurgiu,Calugareni,comuna,JudecatoriaGIURGIU,TribunalulGIURGIU,CurteadeApelBUCURESTI,6143
19,102071,Giurgiu,Colibasi,comuna,JudecatoriaGIURGIU,TribunalulGIURGIU,CurteadeApelBUCURESTI,3408
19,102106,Giurgiu,Comana,comuna,JudecatoriaGIURGIU,TribunalulGIURGIU,CurteadeApelBUCURESTI,7319
19,102446,Giurgiu,Daia,comuna,JudecatoriaGIURGIU,TribunalulGIURGIU,CurteadeApelBUCURESTI,2688
19,102909,Giurgiu,Fratesti,comuna,JudecatoriaGIURGIU,TribunalulGIURGIU,CurteadeApelBUCURESTI,5718
19,103194,Giurgiu,Gaujani,comuna,JudecatoriaGIURGIU,TribunalulGIURGIU,CurteadeApelBUCURESTI,2491
19,103238,Giurgiu,Ghimpati,comuna,JudecatoriaGIURGIU,TribunalulGIURGIU,CurteadeApelBUCURESTI,5575
19,100521,Giurgiu,Giurgiu,municipiu,JudecatoriaGIURGIU,TribunalulGIURGIU,CurteadeApelBUCURESTI,66792
19,103309,Giurgiu,Gogosari,comuna,JudecatoriaGIURGIU,TribunalulGIURGIU,CurteadeApelBUCURESTI,1934
19,103372,Giurgiu,Gostinari,comuna,JudecatoriaGIURGIU,TribunalulGIURGIU,CurteadeApelBUCURESTI,2551
19,103354,Giurgiu,Gostinu,comuna,JudecatoriaGIURGIU,TribunalulGIURGIU,CurteadeApelBUCURESTI,2097
19,103470,Giurgiu,Greaca,comuna,JudecatoriaGIURGIU,TribunalulGIURGIU,CurteadeApelBUCURESTI,2361
19,179757,Giurgiu,Herasti,comuna,JudecatoriaGIURGIU,TribunalulGIURGIU,CurteadeApelBUCURESTI,2270
19,103639,Giurgiu,Hotarele,comuna,JudecatoriaGIURGIU,TribunalulGIURGIU,CurteadeApelBUCURESTI,3473
19,103693,Giurgiu,Iepuresti,comuna,JudecatoriaGIURGIU,TribunalulGIURGIU,CurteadeApelBUCURESTI,1832
19,179766,Giurgiu,Izvoarele,comuna,JudecatoriaGIURGIU,TribunalulGIURGIU,CurteadeApelBUCURESTI,1953
19,103899,Giurgiu,Izvoarele,comuna,JudecatoriaGIURGIU,TribunalulGIURGIU,CurteadeApelBUCURESTI,3774
19,179739,Giurgiu,Malu,comuna,JudecatoriaGIURGIU,TribunalulGIURGIU,CurteadeApelBUCURESTI,2468
19,104118,Giurgiu,Mihai Bravu,comuna,JudecatoriaGIURGIU,TribunalulGIURGIU,CurteadeApelBUCURESTI,2478
19,104519,Giurgiu,Oinacu,comuna,JudecatoriaGIURGIU,TribunalulGIURGIU,CurteadeApelBUCURESTI,3527
19,104680,Giurgiu,Prundu,comuna,JudecatoriaGIURGIU,TribunalulGIURGIU,CurteadeApelBUCURESTI,4329
19,104715,Giurgiu,Putineiu,comuna,JudecatoriaGIURGIU,TribunalulGIURGIU,CurteadeApelBUCURESTI,2601
19,104788,Giurgiu,Rasuceni,comuna,JudecatoriaGIURGIU,TribunalulGIURGIU,CurteadeApelBUCURESTI,2253
19,104975,Giurgiu,Schitu,comuna,JudecatoriaGIURGIU,TribunalulGIURGIU,CurteadeApelBUCURESTI,1854
19,105106,Giurgiu,Singureni,comuna,JudecatoriaGIURGIU,TribunalulGIURGIU,CurteadeApelBUCURESTI,3028
19,100549,Giurgiu,Slobozia,comuna,JudecatoriaGIURGIU,TribunalulGIURGIU,CurteadeApelBUCURESTI,2498
19,105295,Giurgiu,Stanesti,comuna,JudecatoriaGIURGIU,TribunalulGIURGIU,CurteadeApelBUCURESTI,2902
19,105348,Giurgiu,Stoenesti,comuna,JudecatoriaGIURGIU,TribunalulGIURGIU,CurteadeApelBUCURESTI,2024
19,154709,Giurgiu,Toporu,comuna,JudecatoriaGIURGIU,TribunalulGIURGIU,CurteadeApelBUCURESTI,2093
19,105776,Giurgiu,Valea Dragului,comuna,JudecatoriaGIURGIU,TribunalulGIURGIU,CurteadeApelBUCURESTI,2975
19,105874,Giurgiu,Varasti,comuna,JudecatoriaGIURGIU,TribunalulGIURGIU,CurteadeApelBUCURESTI,5842
19,105909,Giurgiu,Vedea,comuna,JudecatoriaGIURGIU,TribunalulGIURGIU,CurteadeApelBUCURESTI,2824
2,9743,Arad,Almas,comuna,JudecatoriaGURAHONT,TribunalulARAD,CurteadeApelTIMISOARA,2881
2,10239,Arad,Brazii,comuna,JudecatoriaGURAHONT,TribunalulARAD,CurteadeApelTIMISOARA,1248
2,10293,Arad,Buteni,comuna,JudecatoriaGURAHONT,TribunalulARAD,CurteadeApelTIMISOARA,3422
2,10417,Arad,Chisindia,comuna,JudecatoriaGURAHONT,TribunalulARAD,CurteadeApelTIMISOARA,1434
2,10649,Arad,Dezna,comuna,JudecatoriaGURAHONT,TribunalulARAD,CurteadeApelTIMISOARA,1280
2,10701,Arad,Dieci,comuna,JudecatoriaGURAHONT,TribunalulARAD,CurteadeApelTIMISOARA,1547
2,10943,Arad,Gurahont,comuna,JudecatoriaGURAHONT,TribunalulARAD,CurteadeApelTIMISOARA,4148
2,11174,Arad,Halmagel,comuna,JudecatoriaGURAHONT,TribunalulARAD,CurteadeApelTIMISOARA,1284
2,11058,Arad,Halmagiu,comuna,JudecatoriaGURAHONT,TribunalulARAD,CurteadeApelTIMISOARA,3035
2,11307,Arad,Ignesti,comuna,JudecatoriaGURAHONT,TribunalulARAD,CurteadeApelTIMISOARA,719
2,11478,Arad,Moneasa,comuna,JudecatoriaGURAHONT,TribunalulARAD,CurteadeApelTIMISOARA,983
2,11762,Arad,Plescuta,comuna,JudecatoriaGURAHONT,TribunalulARAD,CurteadeApelTIMISOARA,1200
2,9690,Arad,Sebis,oras,JudecatoriaGURAHONT,TribunalulARAD,CurteadeApelTIMISOARA,6172
2,12689,Arad,Virfurile,comuna,JudecatoriaGURAHONT,TribunalulARAD,CurteadeApelTIMISOARA,2842
35,151576,Suceava,Berchisesti,comuna,JudecatoriaGURAHUMORULUI,TribunalulSUCEAVA,CurteadeApelSUCEAVA,2891
35,147526,Suceava,Cacica,comuna,JudecatoriaGURAHUMORULUI,TribunalulSUCEAVA,CurteadeApelSUCEAVA,4247
35,151503,Suceava,Capul Campului,comuna,JudecatoriaGURAHUMORULUI,TribunalulSUCEAVA,CurteadeApelSUCEAVA,2500
35,148328,Suceava,Dragoiesti,comuna,JudecatoriaGURAHUMORULUI,TribunalulSUCEAVA,CurteadeApelSUCEAVA,2486
35,148612,Suceava,Frasin,oras,JudecatoriaGURAHUMORULUI,TribunalulSUCEAVA,CurteadeApelSUCEAVA,6486
35,146584,Suceava,Gura Humorului,oras,JudecatoriaGURAHUMORULUI,TribunalulSUCEAVA,CurteadeApelSUCEAVA,15818
35,149370,Suceava,Manastirea Humorului,comuna,JudecatoriaGURAHUMORULUI,TribunalulSUCEAVA,CurteadeApelSUCEAVA,3612
35,149655,Suceava,Ostra,comuna,JudecatoriaGURAHUMORULUI,TribunalulSUCEAVA,CurteadeApelSUCEAVA,3231
35,149753,Suceava,Paltinoasa,comuna,JudecatoriaGURAHUMORULUI,TribunalulSUCEAVA,CurteadeApelSUCEAVA,5837
35,149780,Suceava,Pirtestii de Jos,comuna,JudecatoriaGURAHUMORULUI,TribunalulSUCEAVA,CurteadeApelSUCEAVA,2823
35,150356,Suceava,Stulpicani,comuna,JudecatoriaGURAHUMORULUI,TribunalulSUCEAVA,CurteadeApelSUCEAVA,6083
35,150891,Suceava,Valea Moldovei,comuna,JudecatoriaGURAHUMORULUI,TribunalulSUCEAVA,CurteadeApelSUCEAVA,3974
24,95872,Iasi,Belcesti ,comuna,JudecatoriaHARLAU,TribunalulIASI,CurteadeApelIASI,11132
24,96147,Iasi,Ceplenita ,comuna,JudecatoriaHARLAU,TribunalulIASI,CurteadeApelIASI,4424
24,96334,Iasi,Coarnele Caprei,comuna,JudecatoriaHARLAU,TribunalulIASI,CurteadeApelIASI,2995
24,96478,Iasi,Cotnari ,comuna,JudecatoriaHARLAU,TribunalulIASI,CurteadeApelIASI,7736
24,96664,Iasi,Cucuteni ,comuna,JudecatoriaHARLAU,TribunalulIASI,CurteadeApelIASI,1290
24,96815,Iasi,Deleni,comuna,JudecatoriaHARLAU,TribunalulIASI,CurteadeApelIASI,10294
24,97009,Iasi,Erbiceni,comuna,JudecatoriaHARLAU,TribunalulIASI,CurteadeApelIASI,5794
24,100317,Iasi,Fantanele,comuna,JudecatoriaHARLAU,TribunalulIASI,CurteadeApelIASI,2257
24,97063,Iasi,Focuri,comuna,JudecatoriaHARLAU,TribunalulIASI,CurteadeApelIASI,3677
24,97321,Iasi,Gropnita,comuna,JudecatoriaHARLAU,TribunalulIASI,CurteadeApelIASI,3185
24,95355,Iasi,Harlau,oras,JudecatoriaHARLAU,TribunalulIASI,CurteadeApelIASI,11789
24,98337,Iasi,Plugari,comuna,JudecatoriaHARLAU,TribunalulIASI,CurteadeApelIASI,3510
24,98998,Iasi,Scobinti,comuna,JudecatoriaHARLAU,TribunalulIASI,CurteadeApelIASI,7470
24,99370,Iasi,Sipote,comuna,JudecatoriaHARLAU,TribunalulIASI,CurteadeApelIASI,5282
14,61256,Constanta,Ciobanu,comuna,JudecatoriaHARSOVA,TribunalulCONSTANTA,CurteadeApelCONSTANTA,3433
14,61559,Constanta,Crucea,comuna,JudecatoriaHARSOVA,TribunalulCONSTANTA,CurteadeApelCONSTANTA,3160
14,61826,Constanta,Ghindaresti,comuna,JudecatoriaHARSOVA,TribunalulCONSTANTA,CurteadeApelCONSTANTA,2682
14,61808,Constanta,Girliciu,comuna,JudecatoriaHARSOVA,TribunalulCONSTANTA,CurteadeApelCONSTANTA,1764
14,60801,Constanta,Harsova,oras,JudecatoriaHARSOVA,TribunalulCONSTANTA,CurteadeApelCONSTANTA,10503
14,63278,Constanta,Horia,comuna,JudecatoriaHARSOVA,TribunalulCONSTANTA,CurteadeApelCONSTANTA,1870
14,62609,Constanta,Pantelimon,comuna,JudecatoriaHARSOVA,TribunalulCONSTANTA,CurteadeApelCONSTANTA,1803
14,62823,Constanta,Saraiu,comuna,JudecatoriaHARSOVA,TribunalulCONSTANTA,CurteadeApelCONSTANTA,1302
14,63045,Constanta,Topalu,comuna,JudecatoriaHARSOVA,TribunalulCONSTANTA,CurteadeApelCONSTANTA,1767
14,63170,Constanta,Vulturu,comuna,JudecatoriaHARSOVA,TribunalulCONSTANTA,CurteadeApelCONSTANTA,697
22,87996,Hunedoara,Baru ,comuna,JudecatoriaHATEG,TribunalulHUNEDOARA,CurteadeApelALBAIULIA,2883
22,88644,Hunedoara,Bretea Romana ,comuna,JudecatoriaHATEG,TribunalulHUNEDOARA,CurteadeApelALBAIULIA,2980
